TIMESTAMP,DATE,TANK NUM,FUEL HEIGHT,WATER HEIGHT,TEMP 1,TEMP 2,TEMP 3,TEMP 4,TEMP 5,TEMP 6
1501544884,2017/07/31 23:48:04,1,40.7171,0.0,75.0213,75.6216,75.9017,76.0177,76.6654,80.1965
1501544889,2017/07/31 23:48:09,1,40.7151,0.0,75.0213,75.6216,75.9017,76.0177,76.6654,80.1965
1501544894,2017/07/31 23:48:14,1,40.7156,0.0,75.0229,75.6215,75.9012,76.0171,76.6653,80.1969
1501544899,2017/07/31 23:48:19,1,40.7161,0.0,75.0229,75.6215,75.9012,76.0171,76.6653,80.1969
1501544904,2017/07/31 23:48:24,1,40.7146,0.0,75.0228,75.6218,75.9007,76.0175,76.6644,80.1964
1501544909,2017/07/31 23:48:29,1,40.7156,0.0,75.0228,75.6218,75.9007,76.0175,76.6644,80.1964
1501544914,2017/07/31 23:48:34,1,40.7165,0.0,75.0230,75.6220,75.9004,76.0177,76.6637,80.1970
1501544919,2017/07/31 23:48:39,1,40.7151,0.0,75.0230,75.6220,75.9004,76.0177,76.6637,80.1970
1501544924,2017/07/31 23:48:44,1,40.7169,0.0,75.0220,75.6218,75.9007,76.0166,76.6635,80.1977
1501544929,2017/07/31 23:48:49,1,40.7156,0.0,75.0220,75.6218,75.9007,76.0166,76.6635,80.1977
1501544934,2017/07/31 23:48:54,1,40.7146,0.0,75.0221,75.6216,75.9013,76.0159,76.6637,80.1974
1501544939,2017/07/31 23:48:59,1,40.7166,0.0,75.0221,75.6216,75.9013,76.0159,76.6637,80.1974
1501544944,2017/07/31 23:49:04,1,40.7161,0.0,75.0216,75.6219,75.9012,76.0150,76.6631,80.1973
1501544949,2017/07/31 23:49:09,1,40.7156,0.0,75.0216,75.6219,75.9012,76.0150,76.6631,80.1973
1501544954,2017/07/31 23:49:14,1,40.7171,0.0,75.0221,75.6219,75.9008,76.0150,76.6636,80.1969
1501544959,2017/07/31 23:49:19,1,40.7161,0.0,75.0221,75.6219,75.9008,76.0150,76.6636,80.1969
1501544964,2017/07/31 23:49:24,1,40.715,0.0,75.0213,75.6224,75.9000,76.0155,76.6619,80.1970
1501544969,2017/07/31 23:49:29,1,40.7176,0.0,75.0213,75.6224,75.9000,76.0155,76.6619,80.1970
1501544974,2017/07/31 23:49:34,1,40.7151,0.0,75.0215,75.6230,75.9010,76.0161,76.6625,80.1967
1501544979,2017/07/31 23:49:39,1,40.7151,0.0,75.0215,75.6230,75.9010,76.0161,76.6625,80.1967
1501544984,2017/07/31 23:49:44,1,40.7166,0.0,75.0206,75.6230,75.9010,76.0161,76.6629,80.1967
1501544989,2017/07/31 23:49:49,1,40.7156,0.0,75.0206,75.6230,75.9010,76.0161,76.6629,80.1967
1501544994,2017/07/31 23:49:54,1,40.7156,0.0,75.0206,75.6230,75.9010,76.0161,76.6629,80.1967
1501544999,2017/07/31 23:49:59,1,40.7161,0.0,75.0195,75.6228,75.9012,76.0150,76.6627,80.1960
1501545004,2017/07/31 23:50:04,1,40.7151,0.0,75.0195,75.6228,75.9012,76.0150,76.6627,80.1960
1501545009,2017/07/31 23:50:09,1,40.7156,0.0,75.0190,75.6223,75.9016,76.0153,76.6622,80.1964
1501545014,2017/07/31 23:50:14,1,40.7176,0.0,75.0190,75.6223,75.9016,76.0153,76.6622,80.1964
1501545019,2017/07/31 23:50:19,1,40.7144,0.0,75.0184,75.6217,75.9015,76.0157,76.6625,80.1954
1501545024,2017/07/31 23:50:24,1,40.716,0.0,75.0184,75.6217,75.9015,76.0157,76.6625,80.1954
1501545029,2017/07/31 23:50:29,1,40.7169,0.0,75.0171,75.6221,75.9009,76.0156,76.6620,80.1949
1501545034,2017/07/31 23:50:34,1,40.7146,0.0,75.0171,75.6221,75.9009,76.0156,76.6620,80.1949
1501545039,2017/07/31 23:50:39,1,40.7161,0.0,75.0163,75.6230,75.9019,76.0148,76.6625,80.1949
1501545044,2017/07/31 23:50:44,1,40.7161,0.0,75.0163,75.6230,75.9019,76.0148,76.6625,80.1949
1501545049,2017/07/31 23:50:49,1,40.7151,0.0,75.0154,75.6226,75.9028,76.0152,76.6625,80.1945
1501545054,2017/07/31 23:50:54,1,40.7166,0.0,75.0154,75.6226,75.9028,76.0152,76.6625,80.1945
1501545059,2017/07/31 23:50:59,1,40.7161,0.0,75.0135,75.6229,75.9026,76.0151,76.6628,80.1948
1501545064,2017/07/31 23:51:04,1,40.7146,0.0,75.0135,75.6229,75.9026,76.0151,76.6628,80.1948
1501545069,2017/07/31 23:51:09,1,40.7166,0.0,75.0127,75.6224,75.9026,76.0155,76.6628,80.1957
1501545074,2017/07/31 23:51:14,1,40.7151,0.0,75.0127,75.6224,75.9026,76.0155,76.6628,80.1957
1501545079,2017/07/31 23:51:19,1,40.7146,0.0,75.0123,75.6221,75.9023,76.0138,76.6625,80.1962
1501545084,2017/07/31 23:51:24,1,40.7176,0.0,75.0123,75.6221,75.9023,76.0138,76.6625,80.1962
1501545089,2017/07/31 23:51:29,1,40.7151,0.0,75.0110,75.6217,75.9023,76.0143,76.6625,80.1958
1501545094,2017/07/31 23:51:34,1,40.7144,0.0,75.0110,75.6217,75.9023,76.0143,76.6625,80.1958
1501545099,2017/07/31 23:51:39,1,40.7171,0.0,75.0106,75.6217,75.9023,76.0143,76.6633,80.1944
1501545104,2017/07/31 23:51:44,1,40.7151,0.0,75.0106,75.6217,75.9023,76.0143,76.6633,80.1944
1501545109,2017/07/31 23:51:49,1,40.7156,0.0,75.0100,75.6206,75.9021,76.0154,76.6632,80.1938
1501545114,2017/07/31 23:51:54,1,40.7161,0.0,75.0100,75.6206,75.9021,76.0154,76.6632,80.1938
1501545119,2017/07/31 23:51:59,1,40.7144,0.0,75.0096,75.6202,75.9025,76.0154,76.6645,80.1947
1501545124,2017/07/31 23:52:04,1,40.716,0.0,75.0096,75.6202,75.9025,76.0154,76.6645,80.1947
1501545129,2017/07/31 23:52:09,1,40.7169,0.0,75.0081,75.6196,75.9015,76.0144,76.6643,80.1950
1501545134,2017/07/31 23:52:14,1,40.7141,0.0,75.0081,75.6196,75.9015,76.0144,76.6643,80.1950
1501545139,2017/07/31 23:52:19,1,40.7166,0.0,75.0078,75.6202,75.9021,76.0146,76.6645,80.1947
1501545144,2017/07/31 23:52:24,1,40.7156,0.0,75.0078,75.6202,75.9021,76.0146,76.6645,80.1947
1501545149,2017/07/31 23:52:29,1,40.7141,0.0,75.0070,75.6207,75.9026,76.0146,76.6650,80.1948
1501545154,2017/07/31 23:52:34,1,40.7161,0.0,75.0070,75.6207,75.9026,76.0146,76.6650,80.1948
1501545159,2017/07/31 23:52:39,1,40.7156,0.0,75.0057,75.6211,75.9021,76.0150,76.6645,80.1952
1501545164,2017/07/31 23:52:44,1,40.7141,0.0,75.0057,75.6211,75.9021,76.0150,76.6645,80.1952
1501545169,2017/07/31 23:52:49,1,40.7166,0.0,75.0052,75.6211,75.9025,76.0150,76.6632,80.1943
1501545174,2017/07/31 23:52:54,1,40.7156,0.0,75.0052,75.6211,75.9025,76.0150,76.6632,80.1943
1501545179,2017/07/31 23:52:59,1,40.715,0.0,75.0049,75.6216,75.9022,76.0155,76.6628,80.1943
1501545184,2017/07/31 23:53:04,1,40.7166,0.0,75.0049,75.6216,75.9022,76.0155,76.6628,80.1943
1501545189,2017/07/31 23:53:09,1,40.7146,0.0,75.0035,75.6215,75.9021,76.0163,76.6632,80.1943
1501545194,2017/07/31 23:53:14,1,40.7151,0.0,75.0035,75.6215,75.9021,76.0163,76.6632,80.1943
1501545199,2017/07/31 23:53:19,1,40.7171,0.0,75.0030,75.6214,75.9029,76.0158,76.6631,80.1942
1501545204,2017/07/31 23:53:24,1,40.7156,0.0,75.0030,75.6214,75.9029,76.0158,76.6631,80.1942
1501545209,2017/07/31 23:53:29,1,40.715,0.0,75.0035,75.6211,75.9034,76.0159,76.6632,80.1943
1501545214,2017/07/31 23:53:34,1,40.7166,0.0,75.0035,75.6211,75.9034,76.0159,76.6632,80.1943
1501545219,2017/07/31 23:53:39,1,40.7146,0.0,75.0039,75.6218,75.9037,76.0162,76.6635,80.1937
1501545224,2017/07/31 23:53:44,1,40.7161,0.0,75.0039,75.6218,75.9037,76.0162,76.6635,80.1937
1501545229,2017/07/31 23:53:49,1,40.7161,0.0,75.0040,75.6224,75.9043,76.0164,76.6641,80.1935
1501545234,2017/07/31 23:53:54,1,40.7151,0.0,75.0040,75.6224,75.9043,76.0164,76.6641,80.1935
1501545239,2017/07/31 23:53:59,1,40.7156,0.0,75.0029,75.6226,75.9058,76.0170,76.6647,80.1940
1501545244,2017/07/31 23:54:04,1,40.7169,0.0,75.0029,75.6226,75.9058,76.0170,76.6647,80.1940
1501545249,2017/07/31 23:54:09,1,40.7151,0.0,75.0029,75.6226,75.9058,76.0170,76.6647,80.1940
1501545254,2017/07/31 23:54:14,1,40.7166,0.0,75.0018,75.6228,75.9060,76.0171,76.6653,80.1937
1501545259,2017/07/31 23:54:19,1,40.7156,0.0,75.0018,75.6228,75.9060,76.0171,76.6653,80.1937
1501545264,2017/07/31 23:54:24,1,40.7146,0.0,75.0015,75.6230,75.9062,76.0165,76.6651,80.1940
1501545269,2017/07/31 23:54:29,1,40.7166,0.0,75.0015,75.6230,75.9062,76.0165,76.6651,80.1940
1501545274,2017/07/31 23:54:34,1,40.7144,0.0,75.0011,75.6221,75.9070,76.0169,76.6655,80.1935
1501545279,2017/07/31 23:54:39,1,40.7152,0.0,75.0011,75.6221,75.9070,76.0169,76.6655,80.1935
1501545284,2017/07/31 23:54:44,1,40.7161,0.0,75.0006,75.6216,75.9065,76.0168,76.6654,80.1926
1501545289,2017/07/31 23:54:49,1,40.7161,0.0,75.0006,75.6216,75.9065,76.0168,76.6654,80.1926
1501545294,2017/07/31 23:54:54,1,40.715,0.0,75.0002,75.6217,75.9070,76.0178,76.6664,80.1926
1501545299,2017/07/31 23:54:59,1,40.7165,0.0,75.0002,75.6217,75.9070,76.0178,76.6664,80.1926
1501545304,2017/07/31 23:55:04,1,40.715,0.0,75.0007,75.6225,75.9066,76.0182,76.6664,80.1922
1501545309,2017/07/31 23:55:09,1,40.7151,0.0,75.0007,75.6225,75.9066,76.0182,76.6664,80.1922
1501545314,2017/07/31 23:55:14,1,40.7171,0.0,75.0007,75.6230,75.9062,76.0182,76.6655,80.1913
1501545319,2017/07/31 23:55:19,1,40.7146,0.0,75.0007,75.6230,75.9062,76.0182,76.6655,80.1913
1501545324,2017/07/31 23:55:24,1,40.715,0.0,75.0006,75.6220,75.9065,76.0185,76.6659,80.1912
1501545329,2017/07/31 23:55:29,1,40.7165,0.0,75.0006,75.6220,75.9065,76.0185,76.6659,80.1912
1501545334,2017/07/31 23:55:34,1,40.7156,0.0,75.0002,75.6221,75.9070,76.0186,76.6660,80.1913
1501545339,2017/07/31 23:55:39,1,40.7156,0.0,75.0002,75.6221,75.9070,76.0186,76.6660,80.1913
1501545344,2017/07/31 23:55:44,1,40.7163,0.0,74.9998,75.6221,75.9070,76.0186,76.6660,80.1917
1501545349,2017/07/31 23:55:49,1,40.7148,0.0,74.9998,75.6221,75.9070,76.0186,76.6660,80.1917
1501545354,2017/07/31 23:55:54,1,40.7163,0.0,75.0003,75.6222,75.9067,76.0191,76.6665,80.1918
1501545359,2017/07/31 23:55:59,1,40.7161,0.0,75.0003,75.6222,75.9067,76.0191,76.6665,80.1918
1501545364,2017/07/31 23:56:04,1,40.7146,0.0,74.9992,75.6228,75.9069,76.0185,76.6662,80.1911
1501545369,2017/07/31 23:56:09,1,40.7161,0.0,74.9992,75.6228,75.9069,76.0185,76.6662,80.1911
1501545374,2017/07/31 23:56:14,1,40.7156,0.0,74.9989,75.6229,75.9065,76.0181,76.6663,80.1908
1501545379,2017/07/31 23:56:19,1,40.7151,0.0,74.9989,75.6229,75.9065,76.0181,76.6663,80.1908
1501545384,2017/07/31 23:56:24,1,40.7169,0.0,74.9981,75.6221,75.9066,76.0186,76.6660,80.1908
1501545389,2017/07/31 23:56:29,1,40.7156,0.0,74.9981,75.6221,75.9066,76.0186,76.6660,80.1908
1501545394,2017/07/31 23:56:34,1,40.7144,0.0,74.9979,75.6219,75.9069,76.0193,76.6654,80.1907
1501545399,2017/07/31 23:56:39,1,40.7161,0.0,74.9979,75.6219,75.9069,76.0193,76.6654,80.1907
1501545404,2017/07/31 23:56:44,1,40.7151,0.0,74.9979,75.6228,75.9077,76.0193,76.6649,80.1893
1501545409,2017/07/31 23:56:49,1,40.7166,0.0,74.9979,75.6228,75.9077,76.0193,76.6649,80.1893
1501545414,2017/07/31 23:56:54,1,40.7166,0.0,74.9972,75.6225,75.9083,76.0191,76.6651,80.1895
1501545419,2017/07/31 23:56:59,1,40.7146,0.0,74.9972,75.6225,75.9083,76.0191,76.6651,80.1895
1501545424,2017/07/31 23:57:04,1,40.7156,0.0,74.9978,75.6223,75.9094,76.0197,76.6648,80.1901
1501545429,2017/07/31 23:57:09,1,40.7161,0.0,74.9978,75.6223,75.9094,76.0197,76.6648,80.1901
1501545434,2017/07/31 23:57:14,1,40.7146,0.0,74.9981,75.6217,75.9092,76.0191,76.6633,80.1904
1501545439,2017/07/31 23:57:19,1,40.7152,0.0,74.9981,75.6217,75.9092,76.0191,76.6633,80.1904
1501545444,2017/07/31 23:57:24,1,40.7169,0.0,74.9970,75.6224,75.9095,76.0193,76.6645,80.1902
1501545449,2017/07/31 23:57:29,1,40.7146,0.0,74.9970,75.6224,75.9095,76.0193,76.6645,80.1902
1501545454,2017/07/31 23:57:34,1,40.7171,0.0,74.9972,75.6225,75.9092,76.0199,76.6651,80.1899
1501545459,2017/07/31 23:57:39,1,40.7156,0.0,74.9972,75.6225,75.9092,76.0199,76.6651,80.1899
1501545464,2017/07/31 23:57:44,1,40.7146,0.0,74.9967,75.6220,75.9087,76.0199,76.6650,80.1908
1501545469,2017/07/31 23:57:49,1,40.7171,0.0,74.9967,75.6220,75.9087,76.0199,76.6650,80.1908
1501545474,2017/07/31 23:57:54,1,40.7151,0.0,74.9956,75.6222,75.9089,76.0196,76.6652,80.1901
1501545479,2017/07/31 23:57:59,1,40.7144,0.0,74.9956,75.6222,75.9089,76.0196,76.6652,80.1901
1501545484,2017/07/31 23:58:04,1,40.7165,0.0,74.9948,75.6236,75.9094,76.0184,76.6648,80.1902
1501545489,2017/07/31 23:58:09,1,40.715,0.0,74.9948,75.6236,75.9094,76.0184,76.6648,80.1902
1501545494,2017/07/31 23:58:14,1,40.7156,0.0,74.9948,75.6236,75.9094,76.0184,76.6648,80.1902
1501545499,2017/07/31 23:58:19,1,40.7171,0.0,74.9946,75.6238,75.9097,76.0191,76.6647,80.1900
1501545504,2017/07/31 23:58:24,1,40.7151,0.0,74.9946,75.6238,75.9097,76.0191,76.6647,80.1900
1501545509,2017/07/31 23:58:29,1,40.7146,0.0,74.9945,75.6238,75.9096,76.0190,76.6650,80.1899
1501545514,2017/07/31 23:58:34,1,40.7161,0.0,74.9945,75.6238,75.9096,76.0190,76.6650,80.1899
1501545519,2017/07/31 23:58:39,1,40.7144,0.0,74.9939,75.6231,75.9103,76.0201,76.6648,80.1902
1501545524,2017/07/31 23:58:44,1,40.7156,0.0,74.9939,75.6231,75.9103,76.0201,76.6648,80.1902
1501545529,2017/07/31 23:58:49,1,40.7169,0.0,74.9945,75.6233,75.9100,76.0203,76.6650,80.1903
1501545534,2017/07/31 23:58:54,1,40.7151,0.0,74.9945,75.6233,75.9100,76.0203,76.6650,80.1903
1501545539,2017/07/31 23:58:59,1,40.7161,0.0,74.9944,75.6231,75.9107,76.0206,76.6661,80.1897
1501545544,2017/07/31 23:59:04,1,40.7156,0.0,74.9944,75.6231,75.9107,76.0206,76.6661,80.1897
1501545549,2017/07/31 23:59:09,1,40.7146,0.0,74.9935,75.6231,75.9107,76.0210,76.6666,80.1893
1501545554,2017/07/31 23:59:14,1,40.7156,0.0,74.9935,75.6231,75.9107,76.0210,76.6666,80.1893
1501545559,2017/07/31 23:59:19,1,40.7166,0.0,74.9936,75.6228,75.9108,76.0215,76.6667,80.1889
1501545564,2017/07/31 23:59:24,1,40.7151,0.0,74.9936,75.6228,75.9108,76.0215,76.6667,80.1889
1501545569,2017/07/31 23:59:29,1,40.7166,0.0,74.9936,75.6241,75.9103,76.0215,76.6662,80.1876
1501545574,2017/07/31 23:59:34,1,40.7156,0.0,74.9936,75.6241,75.9103,76.0215,76.6662,80.1876
1501545579,2017/07/31 23:59:39,1,40.7137,0.0,74.9926,75.6249,75.9107,76.0219,76.6661,80.1866
1501545584,2017/07/31 23:59:44,1,40.7161,0.0,74.9926,75.6249,75.9107,76.0219,76.6661,80.1866
1501545589,2017/07/31 23:59:49,1,40.7156,0.0,74.9925,75.6238,75.9114,76.0221,76.6656,80.1860
1501545594,2017/07/31 23:59:54,1,40.7151,0.0,74.9925,75.6238,75.9114,76.0221,76.6656,80.1860
1501545599,2017/07/31 23:59:59,1,40.7166,0.0,74.9920,75.6233,75.9100,76.0229,76.6655,80.1864
1501459204,2017/07/31 00:00:04,2,45.7568,0.0,74.3849,74.6927,75.0515,75.9041,77.1509,79.2024
1501459209,2017/07/31 00:00:09,2,45.7573,0.0,74.3848,74.6930,75.0515,75.9044,77.1508,79.2023
1501459214,2017/07/31 00:00:14,2,45.7574,0.0,74.3848,74.6930,75.0515,75.9044,77.1508,79.2023
1501459219,2017/07/31 00:00:19,2,45.7578,0.0,74.3864,74.6929,75.0527,75.9043,77.1511,79.2017
1501459224,2017/07/31 00:00:24,2,45.7568,0.0,74.3864,74.6929,75.0527,75.9043,77.1511,79.2017
1501459229,2017/07/31 00:00:29,2,45.7572,0.0,74.3851,74.6928,75.0513,75.9038,77.1510,79.2008
1501459234,2017/07/31 00:00:34,2,45.7568,0.0,74.3851,74.6928,75.0513,75.9038,77.1510,79.2008
1501459239,2017/07/31 00:00:39,2,45.7578,0.0,74.3843,74.6929,75.0514,75.9030,77.1507,79.2009
1501459244,2017/07/31 00:00:44,2,45.7568,0.0,74.3843,74.6929,75.0514,75.9030,77.1507,79.2009
1501459249,2017/07/31 00:00:49,2,45.7568,0.0,74.3839,74.6934,75.0527,75.9035,77.1502,79.2000
1501459254,2017/07/31 00:00:54,2,45.7573,0.0,74.3839,74.6934,75.0527,75.9035,77.1502,79.2000
1501459259,2017/07/31 00:00:59,2,45.7568,0.0,74.3827,74.6927,75.0520,75.9036,77.1504,79.1989
1501459264,2017/07/31 00:01:04,2,45.7573,0.0,74.3827,74.6927,75.0520,75.9036,77.1504,79.1989
1501459269,2017/07/31 00:01:09,2,45.7568,0.0,74.3825,74.6937,75.0513,75.9038,77.1506,79.1990
1501459274,2017/07/31 00:01:14,2,45.7568,0.0,74.3825,74.6937,75.0513,75.9038,77.1506,79.1990
1501459279,2017/07/31 00:01:19,2,45.7578,0.0,74.3819,74.6940,75.0520,75.9049,77.1517,79.1988
1501459284,2017/07/31 00:01:24,2,45.7568,0.0,74.3819,74.6940,75.0520,75.9049,77.1517,79.1988
1501459289,2017/07/31 00:01:29,2,45.7573,0.0,74.3811,74.6936,75.0525,75.9059,77.1526,79.1998
1501459294,2017/07/31 00:01:34,2,45.7573,0.0,74.3811,74.6936,75.0525,75.9059,77.1526,79.1998
1501460194,2017/07/31 00:16:34,2,45.7574,0.0,74.3812,74.6911,75.0543,75.9151,77.1502,79.1684
1501460199,2017/07/31 00:16:39,2,45.7573,0.0,74.3812,74.6911,75.0543,75.9151,77.1502,79.1684
1501460204,2017/07/31 00:16:44,2,45.7568,0.0,74.3814,74.6918,75.0546,75.9149,77.1509,79.1682
1501460209,2017/07/31 00:16:49,2,45.7573,0.0,74.3814,74.6918,75.0546,75.9149,77.1509,79.1682
1501460214,2017/07/31 00:16:54,2,45.7573,0.0,74.3817,74.6921,75.0553,75.9156,77.1520,79.1675
1501460219,2017/07/31 00:16:59,2,45.7572,0.0,74.3817,74.6921,75.0553,75.9156,77.1520,79.1675
1501460224,2017/07/31 00:17:04,2,45.7568,0.0,74.3808,74.6916,75.0557,75.9161,77.1524,79.1667
1501460229,2017/07/31 00:17:09,2,45.7573,0.0,74.3808,74.6916,75.0557,75.9161,77.1524,79.1667
1501460234,2017/07/31 00:17:14,2,45.7568,0.0,74.3802,74.6919,75.0559,75.9163,77.1527,79.1656
1501460239,2017/07/31 00:17:19,2,45.7568,0.0,74.3802,74.6919,75.0559,75.9163,77.1527,79.1656
1501460244,2017/07/31 00:17:24,2,45.7568,0.0,74.3793,74.6918,75.0567,75.9166,77.1534,79.1646
1501460249,2017/07/31 00:17:29,2,45.7573,0.0,74.3793,74.6918,75.0567,75.9166,77.1534,79.1646
1501460254,2017/07/31 00:17:34,2,45.7574,0.0,74.3807,74.6927,75.0577,75.9172,77.1535,79.1638
1501460259,2017/07/31 00:17:39,2,45.7578,0.0,74.3807,74.6927,75.0577,75.9172,77.1535,79.1638
1501460264,2017/07/31 00:17:44,2,45.7573,0.0,74.3806,74.6922,75.0589,75.9175,77.1534,79.1641
1501460269,2017/07/31 00:17:49,2,45.7568,0.0,74.3806,74.6922,75.0589,75.9175,77.1534,79.1641
1501460274,2017/07/31 00:17:54,2,45.7574,0.0,74.3806,74.6922,75.0589,75.9175,77.1534,79.1641
1501460279,2017/07/31 00:17:59,2,45.7568,0.0,74.3792,74.6926,75.0584,75.9174,77.1534,79.1645
1501460284,2017/07/31 00:18:04,2,45.7568,0.0,74.3792,74.6926,75.0584,75.9174,77.1534,79.1645
1501460289,2017/07/31 00:18:09,2,45.7587,0.0,74.3801,74.6934,75.0584,75.9183,77.1538,79.1641
1501460294,2017/07/31 00:18:14,2,45.7578,0.0,74.3801,74.6934,75.0584,75.9183,77.1538,79.1641
1501460299,2017/07/31 00:18:19,2,45.7568,0.0,74.3788,74.6926,75.0588,75.9200,77.1529,79.1641
1501460304,2017/07/31 00:18:24,2,45.7578,0.0,74.3788,74.6926,75.0588,75.9200,77.1529,79.1641
1501460309,2017/07/31 00:18:29,2,45.7568,0.0,74.3792,74.6921,75.0584,75.9209,77.1534,79.1636
1501460314,2017/07/31 00:18:34,2,45.7578,0.0,74.3792,74.6921,75.0584,75.9209,77.1534,79.1636
1501460319,2017/07/31 00:18:39,2,45.7578,0.0,74.3791,74.6921,75.0587,75.9204,77.1528,79.1622
1501460324,2017/07/31 00:18:44,2,45.7578,0.0,74.3791,74.6921,75.0587,75.9204,77.1528,79.1622
1501460329,2017/07/31 00:18:49,2,45.7574,0.0,74.3787,74.6929,75.0591,75.9208,77.1537,79.1604
1501460334,2017/07/31 00:18:54,2,45.7581,0.0,74.3787,74.6929,75.0591,75.9208,77.1537,79.1604
1501460339,2017/07/31 00:18:59,2,45.7568,0.0,74.3792,74.6921,75.0584,75.9200,77.1542,79.1605
1501460344,2017/07/31 00:19:04,2,45.7581,0.0,74.3792,74.6921,75.0584,75.9200,77.1542,79.1605
1501460349,2017/07/31 00:19:09,2,45.7573,0.0,74.3792,74.6926,75.0579,75.9205,77.1542,79.1592
1501460354,2017/07/31 00:19:14,2,45.7568,0.0,74.3792,74.6926,75.0579,75.9205,77.1542,79.1592
1501460359,2017/07/31 00:19:19,2,45.7574,0.0,74.3790,74.6932,75.0577,75.9194,77.1540,79.1581
1501460364,2017/07/31 00:19:24,2,45.7568,0.0,74.3790,74.6932,75.0577,75.9194,77.1540,79.1581
1501460369,2017/07/31 00:19:29,2,45.7573,0.0,74.3788,74.6930,75.0575,75.9192,77.1534,79.1575
1501460374,2017/07/31 00:19:34,2,45.7568,0.0,74.3788,74.6930,75.0575,75.9192,77.1534,79.1575
1501460379,2017/07/31 00:19:39,2,45.7574,0.0,74.3795,74.6937,75.0586,75.9194,77.1554,79.1564
1501460384,2017/07/31 00:19:44,2,45.7573,0.0,74.3795,74.6937,75.0586,75.9194,77.1554,79.1564
1501460389,2017/07/31 00:19:49,2,45.7568,0.0,74.3790,74.6953,75.0585,75.9185,77.1544,79.1563
1501460394,2017/07/31 00:19:54,2,45.7573,0.0,74.3790,74.6953,75.0585,75.9185,77.1544,79.1563
1501460399,2017/07/31 00:19:59,2,45.7573,0.0,74.3781,74.6953,75.0585,75.9176,77.1540,79.1572
1501460404,2017/07/31 00:20:04,2,45.7573,0.0,74.3781,74.6953,75.0585,75.9176,77.1540,79.1572
1501460409,2017/07/31 00:20:09,2,45.7568,0.0,74.3780,74.6961,75.0593,75.9184,77.1548,79.1567
1501460414,2017/07/31 00:20:14,2,45.7573,0.0,74.3780,74.6961,75.0593,75.9184,77.1548,79.1567
1501460419,2017/07/31 00:20:19,2,45.7573,0.0,74.3772,74.6953,75.0594,75.9185,77.1558,79.1576
1501460424,2017/07/31 00:20:24,2,45.7577,0.0,74.3772,74.6953,75.0594,75.9185,77.1558,79.1576
1501460429,2017/07/31 00:20:29,2,45.7568,0.0,74.3777,74.6950,75.0595,75.9177,77.1563,79.1577
1501460434,2017/07/31 00:20:34,2,45.7568,0.0,74.3777,74.6950,75.0595,75.9177,77.1563,79.1577
1501460439,2017/07/31 00:20:39,2,45.7568,0.0,74.3777,74.6950,75.0595,75.9177,77.1563,79.1577
1501460444,2017/07/31 00:20:44,2,45.7568,0.0,74.3780,74.6957,75.0597,75.9193,77.1561,79.1575
1501460449,2017/07/31 00:20:49,2,45.7568,0.0,74.3780,74.6957,75.0597,75.9193,77.1561,79.1575
1501460454,2017/07/31 00:20:54,2,45.7568,0.0,74.3774,74.6946,75.0591,75.9187,77.1563,79.1569
1501460459,2017/07/31 00:20:59,2,45.7568,0.0,74.3774,74.6946,75.0591,75.9187,77.1563,79.1569
1501460464,2017/07/31 00:21:04,2,45.7577,0.0,74.3771,74.6943,75.0610,75.9187,77.1564,79.1561
1501460469,2017/07/31 00:21:09,2,45.7574,0.0,74.3771,74.6943,75.0610,75.9187,77.1564,79.1561
1501460474,2017/07/31 00:21:14,2,45.7568,0.0,74.3771,74.6935,75.0602,75.9193,77.1565,79.1553
1501460479,2017/07/31 00:21:19,2,45.7568,0.0,74.3771,74.6935,75.0602,75.9193,77.1565,79.1553
1501460484,2017/07/31 00:21:24,2,45.7568,0.0,74.3779,74.6939,75.0601,75.9196,77.1556,79.1565
1501460489,2017/07/31 00:21:29,2,45.7573,0.0,74.3779,74.6939,75.0601,75.9196,77.1556,79.1565
1501460494,2017/07/31 00:21:34,2,45.7568,0.0,74.3783,74.6955,75.0609,75.9204,77.1554,79.1573
1501460499,2017/07/31 00:21:39,2,45.7568,0.0,74.3783,74.6955,75.0609,75.9204,77.1554,79.1573
1501460504,2017/07/31 00:21:44,2,45.7568,0.0,74.3779,74.6952,75.0601,75.9200,77.1556,79.1574
1501460509,2017/07/31 00:21:49,2,45.7568,0.0,74.3779,74.6952,75.0601,75.9200,77.1556,79.1574
1501460514,2017/07/31 00:21:54,2,45.7568,0.0,74.3771,74.6960,75.0605,75.9209,77.1551,79.1570
1501460519,2017/07/31 00:21:59,2,45.7572,0.0,74.3771,74.6960,75.0605,75.9209,77.1551,79.1570
1501460524,2017/07/31 00:22:04,2,45.7573,0.0,74.3779,74.6965,75.0618,75.9209,77.1547,79.1574
1501460529,2017/07/31 00:22:09,2,45.7568,0.0,74.3779,74.6965,75.0618,75.9209,77.1547,79.1574
1501460534,2017/07/31 00:22:14,2,45.7568,0.0,74.3778,74.6968,75.0617,75.9204,77.1555,79.1569
1501460539,2017/07/31 00:22:19,2,45.7568,0.0,74.3778,74.6968,75.0617,75.9204,77.1555,79.1569
1501460544,2017/07/31 00:22:24,2,45.7581,0.0,74.3776,74.6965,75.0623,75.9201,77.1539,79.1567
1501460549,2017/07/31 00:22:29,2,45.7572,0.0,74.3776,74.6965,75.0623,75.9201,77.1539,79.1567
1501460554,2017/07/31 00:22:34,2,45.7568,0.0,74.3773,74.6971,75.0629,75.9203,77.1550,79.1564
